2022年7月14日,楽天SP 楽天ペイアプリセブンーイレブン 747919,コンビニ, -¥496
2022年7月15日,楽天SP 吉野家 アプリ 790099,外食, -¥447
2022年7月16日,マクドナルド モバイルオーダー 740625,外食," -¥2,110"
2022年7月17日,サイゼリヤ,外食," -¥7,400"
2022年7月17日,楽天SP DAISOアプリ 764717,消耗品, -¥220
2022年7月17日,楽天SP 楽天ペイ・ウエルシアグループ 750945,消耗品," -¥4,498"
2022年7月18日,クイーンアイズ楽天市場店740105,コスメ," -¥1,995"
2022年7月18日,セルフチバジユウロクゴウテン,ガソリン," -¥3,045"
2022年7月18日,ニトリ,消耗品," -¥1,402"
2022年7月18日,モアコンタクト 【MORECO780051,消耗品," -¥1,188"
2022年7月18日,楽天SP ジョイフル本田 アプリ 700020,消耗品," -¥2,883"
2022年7月19日,楽天SP ミニストップ アプリ 710574,コンビニ, -¥432
2022年7月20日,楽天SP ミニストップ アプリ 790530,コンビニ, -¥570
2022年7月21日,ペイペイ*オリンピック,食費, -¥516
2022年7月21日,東京ガス ・1195-614-1052,ガス," -¥13,792"
2022年7月22日,楽天SP ミニストップ アプリ 700617,コンビニ, -¥570
2022年7月23日,ウエルシアヤツキヨク,薬," -¥1,040"
2022年7月23日,コカコーラジハンキクイツクペ,食費, -¥160
2022年7月23日,マクドナルド モバイルオーダー 710073,外食," -¥1,240"
2022年7月23日,楽天SP 楽天ペイアプリセブンーイレブン 735216,コンビニ, -¥697
2022年7月23日,楽天SP 木更津KiSARA 740001,外食," -¥8,350"
2022年7月24日,マミーマート イナゲナガヌマテ,食費," -¥6,333"
2022年7月24日,楽天SP DAISOアプリ 742627,消耗品," -¥1,764"
2022年7月24日,楽天SP ジョイフル本田 アプリ 720015,消耗品," -¥1,537"
2022年7月24日,楽天SP 元気寿司 アプリ 750028,外食," -¥1,360"
2022年7月25日,ジエーソン シシボネテン,消耗品, -¥898
2022年7月27日,楽天SP 吉野家 アプリ 730396,お昼, -¥657
2022年7月29日,楽天SP ローソンアプリ 726568,コンビニ, -¥667
2022年7月30日,コスモセキユ,ガソリン," -¥3,650"
2022年7月30日,マクドナルド モバイルオーダー 790065,外食," -¥1,240"
2022年7月30日,ラインギフト,贈り物," -¥1,000"
2022年7月30日,楽天SP アリオ専門店アプリ 700081,外食," -¥3,630"
2022年7月30日,楽天SP アリオ専門店食品アプリ 780088,外食," -¥1,570"
2022年7月30日,楽天SP エービーシー・マート アプリ 730069,衣服," -¥7,150"
2022年7月30日,楽天SP チムニー アプリ 700003,外食," -¥5,588"
2022年7月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2022年7月31日,ジーユー,衣服, -¥690
2022年7月31日,ドコモご利用料金 08ガツブン,携帯電話," -¥31,007"
2022年7月31日,マクドナルドモバイルオーダ,食費, -¥850
2022年7月31日,マミーマート イナゲナガヌマテ,食費," -¥7,850"
2022年8月1日,楽天SP 楽天ペイ・ウエルシアグループ 751172,消耗品," -¥2,035"
2022年8月1日,楽天SP 松屋フーズ アプリ 750267,外食, -¥460
2022年8月1日,楽天SP 西友 720977,食費, -¥84
2022年8月2日,楽天SP 楽天ペイアプリセブンーイレブン 751146,コンビニ, -¥680
2022年8月3日,楽天SP 吉野家 アプリ 730433,お昼, -¥511
2022年8月5日,マイバスケツト,食費, -¥106
2022年8月5日,楽天SP NEXCO東日本SAPAアプリ 740003,食費," -¥2,165"
2022年8月5日,楽天SP 楽天ペイアプリセブンーイレブン 732379,コンビニ, -¥496
2022年8月6日,ペイペイ*タカサキベントウカ,レジャー," -¥3,242"
2022年8月6日,マクドナルドモバイルオーダ,食費, -¥770
2022年8月6日,楽天SP 自販機東日本SAPAアプリ 794237,レジャー, -¥160
2022年8月7日,イトーヨーカドー アリオソガ,お昼," -¥2,240"
2022年8月7日,コスモセキユ,ガソリン," -¥5,361"
2022年8月7日,ジエーソン イナゲソンノウテ,食費," -¥1,961"
2022年8月7日,マクドナルドモバイルオーダ,食費, -¥590
2022年8月7日,マミーマート イナゲナガヌマテ,食費," -¥4,475"
2022年8月8日,AMAZON.CO.JP,買い物," -¥5,480"
2022年8月8日,楽天SP 松屋フーズ アプリ 710225,外食, -¥880
2022年8月9日,NTT東日本 ご利用料金 08ガツブン,固定電話," -¥4,384"
2022年8月10日,マイバスケツト,食費, -¥106
2022年8月10日,マクドナルドモバイルオーダ,食費, -¥590
2022年8月10日,楽天SP 吉野家 アプリ 790241,外食, -¥511
2022年8月10日,楽天SP 西友 791039,食費, -¥81
2022年8月11日,イデミツ(アポロ/シェル) 0.00,ガソリン," -¥5,536"
2022年8月11日,インリヨウジドウハンバイキ,食費, -¥130
2022年8月11日,オオタキノユ,温泉," -¥1,960"
2022年8月11日,コカコーラジハンキクイツクペ,食費, -¥160
2022年8月11日,ダイドードリンコインリヨウ,食費, -¥150
2022年8月11日,ペイペイ*ショクサイセンギョ,食費," -¥1,360"
2022年8月11日,ペイペイ*ミチノエキノ ノザ,食費," -¥1,010"
2022年8月11日,ヨリトモ ユバタケテン,外食, -¥830
2022年8月11日,楽天SP 楽天ペイアプリセブンーイレブン 707874,コンビニ, -¥996
2022年8月12日,ENEOS-SS 143400,ガソリン," -¥6,846"
2022年8月12日,ペイペイ*ミチノエキチチブ,食費, -¥395
2022年8月12日,ペイペイ*リョウカミノウリンサ,食費, -¥320
2022年8月12日,ミチノエキカジユコウエンアシカ,食費, -¥465
2022年8月12日,ミチノエキカジユコウエンアシカ,食費, -¥180
2022年8月12日,楽天SP NEXCO東日本SAPAアプリ 793334,食費," -¥2,072"
2022年8月12日,楽天SP ファミリーマートアプリ 783688,コンビニ, -¥616
2022年8月12日,楽天SP 楽天ペイ・ウエルシアグループ 731255,消耗品," -¥1,099"
2022年8月12日,楽天SP 楽天ペイアプリセブンーイレブン 744147,コンビニ, -¥335
2022年8月13日,楽天SP スターバックスコーヒーアプリ 700115,カフェ, -¥668
2022年8月14日,カマドメシセンモンテンイネノホ,外食," -¥3,940"
2022年8月14日,フアツシヨンセンターシマムラ,衣服, -¥550
2022年8月14日,楽天SP 楽天ペイアプリセブンーイレブン 750703,コンビニ, -¥846
2022年8月16日,シスイ プレミアム アウトレツ,衣服," -¥7,480"
2022年8月16日,シヤンブル,衣服, -¥688
2022年8月16日,マツクスバリユカントウ シヨク,食費, -¥84
2022年8月16日,楽天SP Francfranc アプリ 700007,買い物," -¥5,267"
2022年8月16日,楽天SP スターバックスコーヒーアプリ 700078,カフェ," -¥1,031"
2022年8月19日,グレイル,衣服," -¥4,552"
2022年8月19日,楽天SP ミニストップ アプリ 780601,コンビニ, -¥543
2022年8月20日,コスモセキユ,ガソリン," -¥6,006"
2022年8月20日,ニトリ,消耗品," -¥3,093"
2022年8月20日,マクドナルドモバイルオーダ,外食," -¥1,330"
2022年8月20日,楽天SP イトーヨーカドー専門食品アプリ 720004,外食," -¥2,271"
2022年8月20日,楽天SP リンガーハット アプリ 710051,外食," -¥1,510"
2022年8月21日,シヤトレーゼ,食費," -¥1,204"
2022年8月21日,楽天SP スシロー アプリ 780371,食費," -¥2,827"
2022年8月21日,楽天SP 楽天ペイ・ウエルシアグループ 741065,消耗品," -¥3,115"
2022年8月22日,ペイペイ*ビッグエー,食費, -¥223
2022年8月22日,楽天SP ミニストップ アプリ 710596,コンビニ, -¥570
2022年8月22日,楽天SP 楽天ペイアプリセブンーイレブン 708655,コンビニ, -¥356
2022年8月23日,楽天SP ミニストップ アプリ 710502,コンビニ, -¥429
2022年8月23日,東京ガス ・1195-614-1052,ガス," -¥17,298"
2022年8月24日,楽天SP ファミリーマートアプリ 737784,コンビニ, -¥592
2022年8月25日,楽天SP ミニストップ アプリ 710574,コンビニ, -¥570
2022年8月25日,楽天SP 楽天ペイ・ウエルシアグループ 750978,消耗品, -¥652
2022年8月25日,楽天SP 西友 750376,食費, -¥162
2022年8月26日,ペイペイ*ビッグエー,食費, -¥223
2022年8月26日,楽天SP ミニストップ アプリ 750607,コンビニ, -¥537
2022年8月26日,楽天SP 吉野家 アプリ 790381,外食, -¥921
2022年8月27日,ジエーソン イナゲソンノウテ,食費," -¥1,724"
2022年8月27日,ジヨイフル ヨツカイドウメイ,外食," -¥2,282"
2022年8月27日,ナビパーク,駐車場, -¥200
2022年8月27日,ペイペイ*タテヤマショクドウ,食費," -¥4,680"
2022年8月28日,マミーマート イナゲナガヌマテ,食費," -¥6,243"
2022年8月28日,楽天SP むさしの森珈琲 アプリ 700012,カフェ," -¥2,860"
2022年8月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2022年8月31日,ドコモご利用料金 09ガツブン,携帯電話," -¥32,371"
2022年8月31日,楽天SP 吉野家 アプリ 710256,外食, -¥511
2022年8月31日,楽天SP 吉野家 アプリ 710410,外食, -¥888
2022年9月1日,ペイペイ*ビッグエー,食費, -¥252
2022年9月1日,楽天SP ミニストップ アプリ 700636,コンビニ, -¥591
2022年9月2日,ペイペイ*ビッグエー,食費, -¥336
2022年9月2日,ペイペイ*ミヤゲドコロヤタ,食費," -¥2,270"
2022年9月2日,マクドナルド モバイルオーダー 781538,外食, -¥590
2022年9月2日,楽天SP ミニストップ アプリ 780625,コンビニ, -¥591
2022年9月3日,コスモセキユ,ガソリン," -¥4,631"
2022年9月3日,ユニモ チハラダイ,衣服," -¥3,320"
2022年9月3日,楽天SP ジョイフル本田 アプリ 710057,消耗品," -¥2,550"
2022年9月3日,楽天SP ユニモちはら台アプリ 744845,衣服," -¥8,900"
2022年9月3日,楽天SP ユニモちはら台アプリ 752853,衣服," -¥1,936"
2022年9月4日,ナビパーク(アイポス),駐車場, -¥500
2022年9月4日,楽天SP アリオ専門店食品アプリ 790052,食費, -¥550
2022年9月4日,楽天SP オーケーアプリ 700911,食費," -¥9,548"
2022年9月4日,楽天SP 楽天ペイ・ウエルシアグループ 721137,消耗品," -¥2,296"
2022年9月5日,楽天SP ミニストップ アプリ 710615,コンビニ, -¥591
2022年9月7日,楽天SP ミニストップ アプリ 700615,コンビニ, -¥591
2022年9月8日,トウキヨウデイズニーリゾート,遊園地," -¥9,600"
2022年9月8日,楽天SP 吉野家 アプリ 750238,外食, -¥511
2022年9月8日,楽天SP 西友 791780,食費, -¥146
2022年9月10日,トウキヨウワンフエリー カナヤシ,レジャー," -¥5,180"
2022年9月10日,楽天SP 夢庵 アプリ 720026,外食," -¥8,136"
2022年9月11日,ジヤパンミートヤチヨテン,食費," -¥7,145"
2022年9月11日,ナリタヤコブケチヨウヨツカイド,食費," -¥2,274"
2022年9月11日,フアツシヨンセンターシマムラ,衣服," -¥1,738"
2022年9月11日,楽天SP ジョイフル本田 アプリ 740058,消耗品, -¥742
2022年9月12日,楽天SP ミニストップ アプリ 750675,コンビニ, -¥600
2022年9月13日,楽天SP ローソンアプリ 745052,コンビニ, -¥700
2022年9月14日,ジエーソン シシボネテン,消耗品, -¥764
2022年9月14日,楽天SP ジョナサン アプリ 730008,外食," -¥1,728"
2022年9月15日,楽天SP ミニストップ アプリ 730566,コンビニ, -¥591
2022年9月16日,楽天SP ミニストップ アプリ 710632,コンビニ, -¥429
2022年9月17日,ウエルシアヤツキヨク,薬," -¥1,040"
2022年9月17日,コスモセキユ,ガソリン," -¥5,450"
2022年9月17日,楽天SP 楽天ペイ・ウエルシアグループ 720477,消耗品," -¥2,264"
2022年9月18日,クサツオンセンプリン,レジャー, -¥800
2022年9月18日,ペイペイ*クサツミチノエキ,食費," -¥4,248"
2022年9月18日,ペイペイ*ゴザノユ,温泉," -¥3,600"
2022年9月18日,ペイペイ*ナラヤ,外食," -¥1,640"
2022年9月18日,楽天SP 楽天ペイアプリセブンーイレブン 701518,コンビニ, -¥821
2022年9月19日,ENEOS-SS,ガソリン," -¥7,160"
2022年9月19日,シヨツケンケンバイキ ジエイ,外食," -¥1,500"
2022年9月19日,セイセンイチバトツプイナゲナ,未定," -¥2,298"
2022年9月19日,ペイペイ*カワグチキュウケイ,食費, -¥356
2022年9月19日,ペイペイ*ミチノエキ コモチ,食費, -¥980
2022年9月19日,ペイペイ*ミチノエキ コモチ,食費," -¥1,315"
2022年9月19日,ペイペイ*ミチノエキオオタ,食費," -¥3,011"
2022年9月19日,楽天SP ジョイフル本田 アプリ 740046,消耗品," -¥1,040"
2022年9月19日,楽天SP ローソンアプリ 750887,コンビニ, -¥302
2022年9月20日,グレイル,衣服," -¥6,097"
2022年9月20日,楽天SP ミニストップ アプリ 730615,コンビニ, -¥591
2022年9月21日,Shop de clinic楽740064,医療・健康," -¥5,400"
2022年9月21日,タカラクジコウシキサイト,レジャー," -¥3,000"
2022年9月21日,タカラクジコウシキサイト,レジャー," -¥3,000"
2022年9月21日,楽天SP 丸亀製麺アプリ 722159,外食, -¥690
2022年9月21日,東京ガス ・1195-614-1052,ガス," -¥17,458"
2022年9月24日,ジエーソン チバサンノウテン,食費, -¥610
2022年9月24日,フアツシヨンセンターシマムラ,衣服," -¥1,518"
2022年9月24日,ペイペイ*ランドローム,食費," -¥2,301"
2022年9月24日,ペイペイ*ワッツ,消耗品, -¥332
2022年9月24日,楽天SP DAISOアプリ 791934,消耗品, -¥656
2022年9月24日,楽天SP はま寿司 アプリ 790265,外食," -¥2,677"
2022年9月25日,イオンリテールシヨクヒンマツクス,食費," -¥2,843"
2022年9月25日,コスモセキユ,ガソリン," -¥3,339"
2022年9月25日,ユーズステーシヨンチバキタ,車," -¥100,000"
2022年9月25日,楽天SP STRIPEInt'lアプリ 710008,衣服," -¥3,010"
2022年9月26日,楽天SP 楽天ペイアプリセブンーイレブン 720670,コンビニ, -¥453
2022年9月27日,PUPPAPUPO740042,子供," -¥24,980"
2022年9月27日,楽天SP ミニストップ アプリ 720623,コンビニ, -¥386
2022年9月27日,楽天SP 楽天ペイアプリセブンーイレブン 729006,コンビニ, -¥715
2022年9月28日,楽天SP ミニストップ アプリ 790628,コンビニ, -¥343
2022年9月28日,楽天SP 楽天ペイ・ウエルシアグループ 741015,消耗品," -¥2,326"
2022年9月29日,ペイペイ*オリンピック,食費, -¥656
2022年9月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2022年9月30日,ドコモご利用料金 10ガツブン,携帯電話," -¥31,282"
2022年9月30日,ペイペイ*ビッグエー,食費, -¥252
2022年9月30日,楽天SP くら寿司 アプリ 740265,外食," -¥1,870"
2022年10月1日,プレナマクハリ,外食," -¥5,552"
2022年10月1日,楽天SP ジョナサン アプリ 720076,外食," -¥4,607"
2022年10月1日,楽天SP スマートパーク アプリ 710011,駐車場, -¥300
2022年10月2日,セイセンイチバトツプイナゲナ,食費," -¥6,937"
2022年10月2日,ペイペイ*ニキノカシ,食費," -¥1,826"
2022年10月2日,楽天SP 壱番屋グループアプリ 790177,お昼," -¥2,835"
2022年10月3日,楽天SP ファミリーマートアプリ 791172,コンビニ, -¥432
2022年10月4日,クイーンアイズ楽天市場店780137,コスメ," -¥2,598"
2022年10月4日,楽天SP すき家 アプリ 710406,外食, -¥20
2022年10月5日,エンジェルスタイル710001,眼科," -¥1,348"
2022年10月5日,楽天SP 吉野家 アプリ 780428,お昼," -¥1,083"
2022年10月7日,楽天SP ミニストップ アプリ 790605,コンビニ, -¥591
2022年10月8日,コスモセキユ,ガソリン," -¥4,159"
2022年10月8日,ペイペイ*ヨウロウノタキソガ,外食," -¥6,589"
2022年10月8日,マクドナルドモバイルオーダ,外食," -¥1,570"
2022年10月8日,楽天SP くら寿司 アプリ 780147,外食," -¥1,150"
2022年10月8日,楽天SP ユニモちはら台アプリ 773904,衣服," -¥3,870"
2022年10月8日,楽天SP 東武ストア アプリ 710065,食費, -¥427
2022年10月9日,NTT東日本 ご利用料金 10ガツブン,固定電話," -¥4,384"
2022年10月10日,ジエーソン イナゲソンノウテ,買い物," -¥2,075"
2022年10月10日,ジヤフマイページ,車," -¥2,000"
2022年10月10日,ペイペイ*ダイソー,消耗品, -¥660
2022年10月10日,ペイペイ*ライテイ,外食," -¥3,790"
2022年10月10日,マクドナルドモバイルオーダ,外食, -¥550
2022年10月10日,楽天SP アリオ専門店食品アプリ 780064,食費," -¥2,601"
2022年10月10日,楽天SP 楽天ペイアプリセブンーイレブン 748026,コンビニ, -¥486
2022年10月11日,楽天SP ミニストップ アプリ 790661,コンビニ, -¥375
2022年10月12日,楽天SP ミニストップ アプリ 780578,コンビニ, -¥537
2022年10月12日,楽天SP 楽天ペイ・ウエルシアグループ 731181,消耗品," -¥2,036"
2022年10月13日,AMZ*MASHUMARO-BRA,衣服," -¥16,478"
2022年10月13日,楽天SP ミニストップ アプリ 750590,コンビニ, -¥591
2022年10月14日,楽天SP ミニストップ アプリ 750567,コンビニ, -¥591
2022年10月15日,ホツトモツトソンノウチヨウ,未定," -¥1,620"
2022年10月16日,クイドン,外食," -¥14,718"
2022年10月16日,トウキヨウデイズニーリゾート,遊園地," -¥15,600"
2022年10月16日,楽天SP イエローハット アプリ 730030,維持費," -¥1,580"
2022年10月19日,楽天SP ミニストップ アプリ 720593,コンビニ, -¥315
2022年10月20日,楽天SP ミニストップ アプリ 780673,コンビニ, -¥483
2022年10月21日,ペイペイ*オリンピック,食費, -¥430
2022年10月21日,東京ガス ・1195-614-1052,ガス," -¥14,859"
2022年10月23日,SHEIN.COM 利用国SG,衣服," -¥7,441"
2022年10月23日,セイセンイチバトツプイナゲナ,食費," -¥7,542"
2022年10月23日,楽天SP スターバックスコーヒーアプリ 790705,カフェ," -¥1,356"
2022年10月26日,トウキヨウデイズニーリゾート,遊園地," -¥15,600"
2022年10月27日,ジエーソン シシボネテン,消耗品, -¥629
2022年10月28日,楽天SP DAISOアプリ 711519,消耗品, -¥110
2022年10月29日,オオサカオウシヨウアナガワインタ,外食," -¥4,370"
2022年10月29日,コスモセキユ,ガソリン," -¥2,911"
2022年10月29日,コスモセキユ,ガソリン," -¥2,719"
2022年10月29日,楽天SP イエローハット アプリ 750012,維持費," -¥21,420"
2022年10月29日,楽天SP イエローハット アプリ 750039,維持費," -¥52,600"
2022年10月29日,楽天SP スターバックスコーヒーアプリ 730402,カフェ," -¥1,586"
2022年10月30日,ナリタヤコブケチヨウヨツカイド,食費," -¥2,685"
2022年10月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2022年10月31日,ドコモご利用料金 11ガツブン,携帯電話," -¥31,015"
2022年10月31日,楽天SP ミニストップ アプリ 710578,コンビニ, -¥584
2022年11月1日,AMAZON.CO.JP,買い物," -¥1,869"
2022年11月3日,センドウナガヌマテン,食費, -¥871
2022年11月3日,ペイペイ*ツキジショクドウ,外食," -¥5,196"
2022年11月3日,楽天SP スターバックスコーヒーアプリ 750684,カフェ," -¥2,034"
2022年11月3日,楽天SP 三井アウトレットパーク幕張アプ 790019,衣服, -¥900
2022年11月4日,楽天SP ミニストップ アプリ 710655,コンビニ, -¥591
2022年11月6日,プレナマクハリ,外食," -¥5,996"
2022年11月6日,楽天SP スターバックスコーヒーアプリ 700742,カフェ," -¥1,360"
2022年11月6日,楽天SP ペリエ海浜幕張アプリ 785416,お昼, -¥540
2022年11月7日,トウキヨウカイジヨウニチドウカ,自動車保険," -¥11,180"
2022年11月7日,楽天SP ファミリーマートアプリ 707180,コンビニ, -¥470
2022年11月8日,楽天SP ミニストップ アプリ 720622,コンビニ, -¥572
2022年11月10日,楽天SP ミニストップ アプリ 710633,コンビニ, -¥591
2022年11月10日,楽天SP 楽天ペイ・ウエルシアグループ 791375,消耗品, -¥422
2022年11月11日,楽天SP 楽天ペイアプリセブンーイレブン 749992,コンビニ, -¥432
2022年11月12日,ウエルシアヤツキヨク,薬, -¥900
2022年11月12日,パリミキ楽天市場店720009,消耗品," -¥3,932"
2022年11月12日,楽天SP アリオ専門店アプリ 700107,衣服," -¥3,400"
2022年11月12日,楽天SP アリオ専門店アプリ 710110,衣服," -¥4,080"
2022年11月12日,楽天SP 楽天ペイ・ウエルシアグループ 740336,食費," -¥1,298"
2022年11月12日,楽天SP 楽天ペイアプリセブンーイレブン 741408,コンビニ, -¥376
2022年11月13日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥575
2022年11月13日,ドンキホーテイナゲナガヌマ,贈り物, -¥767
2022年11月13日,楽天SP メガマックス千葉NT店 750001,食費," -¥1,418"
2022年11月13日,楽天SP 幸楽苑アプリ 764324,外食," -¥1,530"
2022年11月14日,楽天SP ミニストップ アプリ 720609,コンビニ, -¥429
2022年11月15日,ペイペイ*ビッグエー,食費, -¥390
2022年11月15日,楽天SP ミニストップ アプリ 700542,コンビニ, -¥559
2022年11月16日,楽天SP ミニストップ アプリ 730528,コンビニ, -¥429
2022年11月18日,アサヒデンキ 楽天市場店780001,電化製品," -¥6,880"
2022年11月18日,まんてん屋720002,車," -¥7,580"
2022年11月19日,ペイペイ*ザフィッシュ,外食, -¥108
2022年11月19日,ペイペイ*ベルクス,食費," -¥1,924"
2022年11月19日,楽天SP アリオ専門店食品アプリ 720099,食費, -¥319
2022年11月19日,楽天SP アリオ専門店食品アプリ 790083,食費, -¥486
2022年11月20日,コスモセキユ,ガソリン," -¥4,235"
2022年11月20日,コスモセキユ,灯油," -¥1,692"
2022年11月21日,楽天SP ミニストップ アプリ 720664,コンビニ, -¥591
2022年11月21日,東京ガス ・1195-614-1052,ガス," -¥16,138"
2022年11月22日,ジエーソン シシボネテン,消耗品," -¥1,230"
2022年11月22日,タカラクジコウシキサイト,投資," -¥3,000"
2022年11月23日,ペイペイ*カガワイップクヤ,パーソナルケア," -¥1,790"
2022年11月23日,メガドンキホーテヤチヨジユ,衣服, -¥833
2022年11月23日,楽天SP エービーシー・マート アプリ 730058,買い物," -¥4,389"
2022年11月24日,楽天SP からやまアプリ 733145,外食, -¥649
2022年11月25日,ペイペイ*ビッグエーコシカ,外食, -¥190
2022年11月25日,楽天SP ミニストップ アプリ 750620,コンビニ, -¥591
2022年11月25日,楽天SP 吉野家 アプリ 710417,お昼, -¥964
2022年11月26日,クイーンアイズ楽天市場店750083,消耗品," -¥2,598"
2022年11月27日,ペイペイ*ヤマデンマル,外食," -¥2,360"
2022年11月27日,マクドナルド モバイルオーダー 710094,外食," -¥1,150"
2022年11月27日,楽天SP ベルク アプリ 750510,食費," -¥3,735"
2022年11月28日,楽天SP ミニストップ アプリ 710553,コンビニ, -¥599
2022年11月30日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥565
2022年11月30日,AMAZON.CO.JP,買い物, -¥612
2022年11月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2022年11月30日,WWW.ALIEXPRESS.COM 利用国GB,買い物, -¥248
2022年11月30日,ドコモご利用料金 12ガツブン,携帯電話," -¥32,346"
2022年11月30日,楽天SP ミニストップ アプリ 750527,コンビニ, -¥591
2022年12月2日,Shop de clinic楽720039,医療・健康," -¥5,400"
2022年12月2日,WWW.ALIEXPRESS.COM 利用国GB,買い物, -¥654
2022年12月2日,楽天SP ミニストップ アプリ 730619,コンビニ, -¥429
2022年12月3日,シヨツケンケンバイキ ジエイ,外食, -¥900
2022年12月3日,シヨツケンケンバイキ ジエイ,外食," -¥1,700"
2022年12月3日,楽天SP ローソンアプリ 799892,コンビニ, -¥392
2022年12月4日,カツヤ,外食," -¥2,278"
2022年12月4日,コスモセキユ,ガソリン," -¥3,037"
2022年12月4日,マクドナルドモバイルオーダー,外食," -¥1,520"
2022年12月4日,楽天SP オートウェーブアプリ 731210,食費, -¥495
2022年12月4日,楽天SP 楽天ペイ・ウエルシアグループ 701065,食費, -¥735
2022年12月5日,WWW.ALIEXPRESS.COM 利用国GB,買い物, -¥612
2022年12月5日,楽天SP ミニストップ アプリ 750577,コンビニ, -¥429
2022年12月6日,sk auto trading740004,維持費, -¥398
2022年12月6日,トウキヨウカイジヨウニチドウカ,自動車保険," -¥11,180"
2022年12月6日,ペイペイ*オリンピック,食費, -¥430
2022年12月6日,ペイペイ*ビッグエーカツシ,食費, -¥380
2022年12月7日,楽天SP ミニストップ アプリ 750547,コンビニ, -¥483
2022年12月8日,楽天SP ミニストップ アプリ 790606,コンビニ, -¥429
2022年12月9日,NTT東日本 ご利用料金 12ガツブン,固定電話," -¥4,382"
2022年12月9日,楽天SP ミニストップ アプリ 730607,コンビニ, -¥429
2022年12月10日,グレイル,衣服," -¥4,464"
2022年12月10日,ハチミツコウボウ,レジャー," -¥1,680"
2022年12月10日,ペイペイ*コハンテイ,レジャー," -¥1,800"
2022年12月10日,ペイペイ*コハンテイ,レジャー, -¥400
2022年12月10日,ペイペイ*ハイデイヒダカ,お昼," -¥3,590"
2022年12月10日,マクドナルドモバイルオーダー,外食," -¥2,010"
2022年12月10日,楽天SP 楽天ペイアプリセブンーイレブン 731327,コンビニ, -¥160
2022年12月10日,楽天SP 楽天ペイアプリセブンーイレブン 745041,コンビニ, -¥321
2022年12月11日,セイセンイチバトツプイナゲナ,食費," -¥8,213"
2022年12月11日,楽天SP スターバックスコーヒーアプリ 780424,カフェ," -¥1,041"
2022年12月11日,楽天SP むさしの森珈琲 アプリ 700018,外食," -¥2,816"
2022年12月12日,楽天SP DAISOアプリ 701811,消耗品, -¥220
2022年12月12日,楽天SP からやまアプリ 725827,外食, -¥649
2022年12月13日,楽天SP ミニストップ アプリ 790491,コンビニ, -¥540
2022年12月14日,楽天SP ローソンアプリ 735403,コンビニ, -¥493
2022年12月15日,楽天SP 楽天ペイアプリセブンーイレブン 709637,コンビニ, -¥475
2022年12月16日,楽天SP 楽天ペイアプリセブンーイレブン 781309,コンビニ, -¥410
2022年12月16日,楽天SP 吉野家 アプリ 740400,外食, -¥350
2022年12月17日,コスモセキユ,灯油," -¥1,692"
2022年12月18日,チバニツサンジドウシヤ ニツ,車," -¥11,000"
2022年12月18日,ナリタヤコブケチヨウヨツカイド,食費," -¥1,546"
2022年12月18日,楽天SP はま寿司 アプリ 700383,外食," -¥3,399"
2022年12月19日,ジエーソン シシボネテン,消耗品, -¥611
2022年12月20日,ユニモ チハラダイ/NFC,贈り物," -¥3,850"
2022年12月20日,楽天SP すき家 アプリ 730325,外食, -¥390
2022年12月20日,東京ガス ・1195-614-1052,ガス," -¥17,113"
2022年12月22日,バッテリーのことならTHE B780003,維持費," -¥24,790"
2022年12月22日,楽天SP 楽天ペイアプリセブンーイレブン 788565,コンビニ, -¥345
2022年12月23日,ジエーソン カスカベテン,食費, -¥716
2022年12月23日,楽天SP すき家 アプリ 790258,外食, -¥390
2022年12月24日,チバニツサンジドウシヤ ニツ,車," -¥27,000"
2022年12月24日,マクドナルドモバイルオーダー,食費," -¥1,260"
2022年12月24日,楽天SP 楽天ペイアプリセブンーイレブン 738759,コンビニ, -¥941
2022年12月26日,楽天SP 楽天ペイアプリセブンーイレブン 729508,コンビニ, -¥518
2022年12月27日,楽天SP ミニストップ アプリ 730554,コンビニ, -¥464
2022年12月29日,コスモセキユ,ガソリン," -¥5,763"
2022年12月29日,ジエーソン イナゲソンノウテ,買い物," -¥1,935"
2022年12月29日,ペイペイ*ニキノカシ,食費, -¥556
2022年12月29日,マクドナルドモバイルオーダー,外食," -¥1,520"
2022年12月29日,楽天SP アリオ専門店アプリ 710075,衣服," -¥3,400"
2022年12月29日,楽天SP アリオ専門店アプリ 780080,衣服," -¥2,580"
2022年12月29日,楽天SP チムニー アプリ 720009,居酒屋・バー," -¥6,859"
2022年12月29日,楽天SP ミスタードーナツアプリ 704412,外食," -¥1,414"
2022年12月29日,楽天SP 楽天ペイ・ウエルシアグループ 701691,消耗品, -¥684
2022年12月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2022年12月31日,コスモセキユ,灯油," -¥1,692"
